somewhere;Adverb proNoun;A2;дзесьці
son;Noun;A1;сын
song;Noun;A1;песня
soon;Adverb;A1;хутка
sorry;Adjective exclam.;A1;прабачце
sort;Noun, Verb;A2, B1;сартаваць
soul;Noun;B2;душа
sound;Noun Verb;A1;гук
soup;Noun;A1;суп
source;Noun;A2;крыніца
south;Noun Adjective Adverb;A1;поўдзень
southern;Adjective;B1;паўднёвы
space;Noun;A1;прастору
speak;Verb;A1;гаварыць
speaker;Noun;A2;дынамік
special;Adjective;A1;спецыяльныя
specialist;Noun Adjective;B2;спецыяліст
species;Noun;B2;выгляд
specific;Adjective;A2;спецыфічныя
specifically;Adverb;B1;канкрэтна
speech;Noun;A2;гаворка
speed;Noun, Verb;A2, B2;хуткасць
spell;Verb;A1;загавор
spelling;Noun;A1;напісанне
spend;Verb;A1;марнаваць
spending;Noun;B1;выдаткі
spicy;Adjective;B1;рэзкі
spider;Noun;A2;павук
spirit;Noun;B1;дух
spiritual;Adjective;B2;духоўны
split;Verb Noun;B2;раскол
spoken;Adjective;B1;кажуць
sponsor;Verb Noun;B2;спонсар
spoon;Noun;A2;лыжка
sport;Noun;A1;спорт
spot;Noun, Verb;B1, B2;месца
spread;Verb , Noun;B1, B2;распаўсюджванне
spring;Noun, Verb;A1, B1;вясна
square;Adjective Noun;A2;квадрат
stable;Adjective;B2;стабільны
stadium;Noun;B1;стадыён
staff;Noun;B1;персанал
stage;Noun, Verb;A2, B2;этап
stair;Noun;A2;прыступка
stamp;Noun;A2;друк
stand;Verb , Noun;A1, B2;стаяць
standard;Noun Adjective;B1;стандарт
star;Noun, Verb;A1, A2;зорка
stare;Verb;B2;ўзірацца
start;Verb , Noun;A1, A2;пачатак
state;Noun, Adjective , v;A2, B1;стан
statement;Noun;A1;заяву
station;Noun;A1;станцыя
statistic;Noun;B1;статыстыка
statue;Noun;B1;статуя
status;Noun;B2;статус
stay;Verb , Noun;A1, A2;знаходжанне
steady;Adjective;B2;няўхільны
steal;Verb;A2;скрасці
steel;Noun;B2;сталь
steep;Adjective;B2;круты
step;Noun, Verb;A2, B2;крок
stick (push into/attach);Verb;B1;клюшка (штуршок у / далучаць)
stick (piece of wood);Noun;B1;палачка (кавалак дрэва)
sticky;Adjective;B2;ліпкі
stiff;Adjective;B2;жорсткі
still;Adverb , Adjective;A1, B1;яшчэ
stock;Noun;B2;акцыі
stomach;Noun;A2;страўнік
stone;Noun;A2;камень
stop;Verb Noun;A1;прыпынак
store;Noun, Verb;A2, B1;крама
storm;Noun;A2;шторм
story;Noun;A1;гісторыя
straight;Adverb Adjective;A2;прамой
strange;Adjective;A2;дзіўны
stranger;Noun;B1;чужой
strategy;Noun;A2;стратэгія
stream;Noun;B2;паток
street;Noun;A1;вуліца
strength;Noun;B1;трываласць
stress;Noun Verb;A2;стрэс
stretch;Verb Noun;B2;расцягваць
strict;Adjective;B2;строгі
strike;Verb Noun;B2;забастоўка
string;Noun;B1;радок
strong;Adjective;A1;моцны
strongly;Adverb;B1;моцна
structure;Noun, Verb;A2, B2;структура
struggle;Verb Noun;B2;барацьба
student;Noun;A1;студэнт
studio;Noun;B1;студыя
study;Noun Verb;A1;даследаванне
stuff;Noun, Verb;B1, B2;матэрыял
stupid;Adjective;A2;дурны
style;Noun;A1;стыль
subject;Noun, Adjective;A1, B2;тэма
submit;Verb;B2;прадставіць
substance;Noun;B1;рэчыва
succeed;Verb;A2;мець поспех
success;Noun;A1;поспех
successful;Adjective;A2;паспяховы
successfully;Adverb;B1;паспяхова
such;det./proNoun;A2;такія
sudden;Adjective;B1;раптоўна
suddenly;Adverb;A2;раптам
suffer;Verb;B1;пакутаваць
sugar;Noun;A1;цукар
suggest;Verb;A2;прапаноўваць
suggestion;Noun;A2;прапанова
suit;Noun, Verb;A2, B1;касцюм
suitable;Adjective;B1;падыходзіць
sum;Noun Verb;B2;сума
summarize;Verb;B1;рэзюмаваць
summary;Noun;B1;рэзюмэ
summer;Noun;A1;лета
sun;Noun;A1;сонца
Sunday;Noun;A1;Нядзеля
supermarket;Noun;A1;супермаркет
supply;Noun Verb;B1;пастаўка
support;Verb Noun;A2;падтрымка
supporter;Noun;B1;прыхільнік
suppose;Verb;A2;меркаваць
sure;Adjective , Adverb;A1, A2;вядома
surely;Adverb;B1;вядома
surface;Noun;B1;паверхню
surgery;Noun;B2;хірургія
surprise;Noun Verb;A2;сюрпрыз
surprised;Adjective;A2;здзіўлены
surprising;Adjective;A2;дзіўны
surround;Verb;B2;атачаць
surrounding;Adjective;B2;навакольных
survey;Noun, Verb;A2, B2;абследаванне
survive;Verb;B1;ацалець
suspect;Verb Noun;B2;падазраваны
swear;Verb;B2;прысягаць
sweater;Noun;A1;швэдар
sweep;Verb;B2;разгортка
sweet;Adjective Noun;A2;салодкі
swim;Verb , Noun;A1, B1;плаваць
swimming;Noun;A1;плаванне
switch;Verb , Noun;B1, B2;перамыкач
symbol;Noun;A2;сімвал
sympathy;Noun;B2;сімпатыя
symptom;Noun;B1;сімптом
system;Noun;A2;сістэма
table;Noun;A1;стол
tablet;Noun;A2;таблетка
tail;Noun;B1;хвост
take;Verb;A1;прымаць
tale;Noun;B2;аповяд
talent;Noun;B1;талент
talented;Adjective;B1;таленавіты
talk;Verb , Noun;A1, A2;гаварыць
tall;Adjective;A1;высокі
tank;Noun;B2;бак
tape;Noun;B1;стужка
target;Noun, Verb;A2, B2;мэта
task;Noun;A2;задача
taste;Noun Verb;A2;густ
tax;Noun Verb;B1;падатак
taxi;Noun;A1;таксі
tea;Noun;A1;чай
teach;Verb;A1;навучыць
teacher;Noun;A1;настаўнік
teaching;Noun;A2;навучанне
team;Noun;A1;каманда
tear1;Verb Noun;B2;tear1
tear2;Noun;B2;tear2
technical;Adjective;B1;тэхнічны
technique;Noun;B1;тэхніка
technology;Noun;A2;тэхналогія
teenage;Adjective;A2;падлеткавы
teenager;Noun;A1;падлетак
telephone;Noun Verb;A1;тэлефон
television;Noun;A1;тэлебачанне
tell;Verb;A1;сказаць
temperature;Noun;A2;тэмпература
temporary;Adjective;B2;часовы
ten;number;A1;дзесяць
tend;Verb;B1;мець тэндэнцыю
tennis;Noun;A1;тэніс
tent;Noun;B1;палатка
term;Noun, Verb;A2, B2;тэрмін
terrible;Adjective;A1;жудасны
test;Noun Verb;A1;тэст
text;Noun, Verb;A1, A2;тэкст
than;conj.;A1;чым
thank;Verb;A1;дзякуй
thanks;exclam. Noun;A1;дзякуй
that;det. proNoun conj., Adverb;A1, B1;што
the;definite article;A1; 
theatre;Noun;A1;тэатр
their;det.;A1;іх
theirs;proNoun;B1;іх
them;proNoun;A1;іх
theme;Noun;B1;тэма
themselves;proNoun;A2;самі
then;Adverb;A1;то
theory;Noun;B1;тэорыя
therapy;Noun;B2;тэрапія
there;Adverb;A1;там
therefore;Adverb;B1;таму
they;proNoun;A1;яны
thick;Adjective;A2;тоўсты
thief;Noun;A2;злодзей
thin;Adjective;A2;тонкі
thing;Noun;A1;рэч
think;Verb;A1;думаць
thinking;Noun;A2;мысленне
third;number, Noun;A1, A2;трэці
thirsty;Adjective;A1;які прагне
thirteen;number;A1;трынаццаць
thirty;number;A1;трыццаць
this;det./proNoun, Adverb;A1, B1;гэта
though;conj. Adverb;B1;хоць
thought;Noun;A2;думка
thousand;number;A1;тысяча
threat;Noun;B2;пагроза
threaten;Verb;B2;пагражаць
three;number;A1;тры
throat;Noun;B1;горла
through;prep. Adverb;A1;праз
throughout;prep./Adverb;B1;па ўсім
throw;Verb;A2;кідаць
Thursday;Noun;A1;чацвер
thus;Adverb;B2;такім чынам
ticket;Noun;A1;білет
tidy;Adjective v;A2;ахайны
tie;Verb Noun;A2;гальштук
tight;Adjective;B1;шчыльны
till;conj./prep.;B1;да
time;Noun, Verb;A1, B2;час
tin;Noun;B1;волава
tiny;Adjective;B1;маленечкі
tip;Noun, Verb;A2, B1;наканечнік
tired;Adjective;A1;стомлены
title;Noun;A1, B2;назву
to;prep., infinitive marker;A1;у
today;Adverb Noun;A1;сёння
toe;Noun;B1;палец ногі
together;Adverb;A1;разам
toilet;Noun;A1;туалет
tomato;Noun;A1;памідор
tomorrow;Adverb Noun;A1;заўтра
tone;Noun;B2;тон
tongue;Noun;B1;мова
tonight;Adverb n;A1;сёння ўвечары
too;Adverb;A1;таксама
tool;Noun;A2;інструмент
tooth;Noun;A1;зуб
top;Noun, Adjective;A2;топ
topic;Noun;A1;тэма
total;Adjective Noun;B1;агульны
totally;Adverb;B1;цалкам
touch;Verb , Noun;A2, B1;сэнсарны
tough;Adjective;B2;жорсткі
tour;Noun, Verb;A2, B1;тур
tourism;Noun;A2;турызм
tourist;Noun;A1;турыст
towards;prep.;A2;да
towel;Noun;A2;ручнік
tower;Noun;A2;вежа
town;Noun;A1;горад
toy;Noun, Adjective;A2;цацка
track;Noun, Verb;A2, B2;адсочваць
trade;Noun, Verb;B1;гандаль
tradition;Noun;A2;традыцыя
traditional;Adjective;A2;традыцыйны
traffic;Noun;A1;трафік
train;Noun, Verb;A1, A2;цягнік
trainer;Noun;A2;трэнер
training;Noun;A2;навучанне
transfer;Verb Noun;B2;пераклад
transform;Verb;B2;пераўтварэнне
transition;Noun;B2;пераход
translate;Verb;B1;перакладаць
translation;Noun;B1;пераклад
transport;Noun, Verb;A2, B1;транспарт
travel;Verb Noun;A1;падарожжа
traveller;Noun;A2;падарожнік
treat;Verb;B1;лячыць
treatment;Noun;B1;лячэнне
tree;Noun;A1;дрэва
trend;Noun;B1;тэндэнцыя
trial;Noun;B2;суд
trick;Noun Verb;B1;трук
trip;Noun, Verb;A1, B2;паездка
tropical;Adjective;B2;трапічны
trouble;Noun, Verb;A2, B2;бяда
trousers;Noun;A1;штаны
truck;Noun;A2;грузавік
TRUE;Adjective;A1;ПРАЎДА
truly;Adverb;B2;сапраўды
trust;Noun Verb;B2;давер
truth;Noun;B1;праўда
try;Verb , Noun;A1, B2;спрабаваць
T-shirt;Noun;A1;футболка
tube;Noun;B1;трубка
Tuesday;Noun;A1;аўторак
tune;Noun;B2;мелодыя
tunnel;Noun;B2;тунэль
turn;Verb Noun;A1;ўключыць
TV;Noun;A1;тэлебачанне
twelve;number;A1;дванаццаць
twenty;number;A1;дваццаць
twice;Adverb;A1;двойчы
twin;Noun Adjective;A2;здвоены
two;number;A1;два
type;Noun, Verb;A1, B1;тып
typical;Adjective;A2;тыповы
typically;Adverb;B1;тыпова
tyre;Noun;B1;шына
ugly;Adjective;B1;пачварны
ultimately;Adverb;B2;у канчатковым рахунку
umbrella;Noun;A1;парасон
unable;Adjective;B1;няздатны
uncle;Noun;A1;дзядзька
uncomfortable;Adjective;B1;нязручны
unconscious;Adjective;B2;несвядомы
under;prep. Adj;A1;пад
underground;Adjective Adverb;A2;метро
understand;Verb;A1;разумець
understanding;Noun;A2;разуменне
underwear;Noun;B1;ніжняе бялізну
unemployed;Adjective;B1;беспрацоўны
unemployment;Noun;B1;беспрацоўе
unexpected;Adjective;B2;нечаканы
unfair;Adjective;B1;нядобрасумленны
unfortunately;Adverb;A2;на жаль
unhappy;Adjective;A2;няшчасны
uniform;Noun;A2;аднолькавы
union;Noun;B1;саюз
unique;Adjective;B2;унікальны
unit;Noun;A2;блок
united;Adjective;A2;адзіны
universe;Noun;B2;сусвет
university;Noun;A1;універсітэт
unknown;Adjective;B2;невядомы
unless;conj.;B1;калі
unlike;prep.;B1;у адрозненне ад
unlikely;Adjective;B1;наўрад ці
unnecessary;Adjective;B1;непатрэбны
unpleasant;Adjective;B1;непрыемны
until;conj./prep.;A1;да
unusual;Adjective;A2;незвычайны
up;Adverb proNoun;A1;уверх
update;Verb Noun;B1;абнаўленне
upon;prep.;B1;на
upper;Adjective;B2;верхні
upset;Adjective v;B1;знерваваць
upstairs;Adverb , Adjective;A1, A2;наверх
upwards;Adverb;B2;уверх
urban;Adjective;B2;гарадскі
urge;Verb;B2;пазыў
us;proNoun;A1;нам
use;Verb , Noun;A1, A2;выкарыстанне
used;Adjective;B1;выкарыстоўваецца
used to;modal Verb;A2;выкарыстоўваецца для
useful;Adjective;A1;карысным
user;Noun;A2;карыстальнік
usual;Adjective;A2;звычайна
usually;Adverb;A1;звычайна
vacation;Noun;A1;адпачынак
valley;Noun;A2;даліна
valuable;Adjective;B1;каштоўны
value;Noun, Verb;B1, B2;значэнне
van;Noun;A2;фургон
variety;Noun;A2;разнастайнасць
various;Adjective;B1;розны
vary;Verb;B2;вар'іраваць
vast;Adjective;B2;велізарны
vegetable;Noun;A1;агародніннай
vehicle;Noun;A2;аўтамабіль
venue;Noun;B2;месца сустрэчы
version;Noun;B1;версія
very;Adverb , Adjective;A1, B1;вельмі
via;prep.;B2;праз
victim;Noun;B1;ахвяра
victory;Noun;B2;перамога
video;Noun;A1;відэа
view;Noun, Verb;A2,;выгляд
viewer;Noun;B1;глядач
village;Noun;A1;вёска
violence;Noun;B2;гвалт
violent;Adjective;B1;гвалтоўны
virtual;Adjective;B2;віртуальны
virus;Noun;A2;вірус
vision;Noun;B2;бачанне
visit;Verb Noun;A1;візіт
visitor;Noun;A1;наведвальнік
visual;Adjective;B2;візуальны
vital;Adjective;B2;жыццёва важны
vitamin;Noun;B2;вітамін
voice;Noun;A2;голас
volume;Noun;B2;аб'ём
volunteer;Noun Verb;B1;добраахвотнік
vote;Noun Verb;B1;галасаванне
wage;Noun;B2;заработная плата
wait;Verb , Noun;A1, A2;чаканне
waiter;Noun;A1;афіцыянт
wake;Verb;A1;няспанне
walk;Verb Noun;A1;хадзіць
wall;Noun;A1;сцяна
want;Verb;A1;хацець
war;Noun;A2;вайна
warm;Adjective , v;A1, B1;цёпла
warn;Verb;B1;папярэджваць
warning;Noun;B1;папярэджанне
wash;Verb , Noun;A1, A2;мыць
washing;Noun;A2;прамыванне
waste;Noun v, Adjective;B1;адходы
watch;Verb Noun;A1;гадзіны
water;Noun, Verb;A1, B1;вада
wave;Noun;A2, B1;хваля
way;Noun;A1, B2;шлях
we;proNoun;A1;мы
weak;Adjective;A2;слабы
weakness;Noun;B2;слабасць
wealth;Noun;B2;багацце
wealthy;Adjective;B2;заможны
weapon;Noun;B1;зброю
wear;Verb;A1;знос
weather;Noun;A1;надвор'е
web;Noun;A2;Web
website;Noun;A1;сайт
wedding;Noun;A2;вяселле
Wednesday;Noun;A1;серада
week;Noun;A1;тыдзень
weekend;Noun;A1;ўік-энд
weigh;Verb;B1;ўзважваць
weight;Noun;A2;вага
welcome;exclam. Verb Adjective , n;A1, A2;дабро запрашаем
well;Adverb , Adjective , exclam.;A1;добра
west;Noun Adjective Adverb;A1;захад
western;Adjective;B1;вестэрн
wet;Adjective;A2;вільготны
what;proNoun/det.;A1;што
whatever;det./proNoun;B1;што заўгодна
wheel;Noun;A2;кола
when;Adverb proNounconj.;A1;калі
whenever;conj.;B1;калі
where;Adverb conj.;A1;дзе
whereas;conj.;B2;у той час як
wherever;conj.;B2;дзе
whether;conj.;B1;Ці
which;proNoun/det.;A1;які
while;conj., Noun;A2, B1;у той час як
whisper;Verb Noun;B2;шаптаць
white;Adjective Noun;A1;белы
who;proNoun;A1;Сусветная арганізацыя па ахове здароўя
whole;Adjective , n;A2, B1;усе
whom;proNoun;B2;якога
whose;det./proNoun;A2;чые
why;Adverb;A1;чаму
wide;Adjective;A2;шырокі
widely;Adverb;B2;шырока
wife;Noun;A1;жонка
wild;Adjective;A2;дзікі
wildlife;Noun;B2;жывая прырода
will;modal, Noun Verb;A1,;волі
willing;Adjective;B2;гатовыя
win;Verb , Noun;A1, B1;перамога
wind1;Noun;A2;wind1
wind2;Verb;B2;wind2
window;Noun;A1;акно
wine;Noun;A1;віно
wing;Noun;B1;крыло
winner;Noun;A2;пераможца
winter;Noun;A1;зіма
wire;Noun;B2;дрот
wise;Adjective;B2;мудры
wish;Verb Noun;A2;жаданне
with;prep.;A1;з
within;prep.;B1;у
without;prep.;A1;без
witness;Noun Verb;B2;сведка
woman;Noun;A1;жанчына
wonder;Verb Noun;B1;дзіўна
wonderful;Adjective;A1;выдатны
wood;Noun;A2;дрэва
wooden;Adjective;A2;драўляны
wool;Noun;B1;шэрсць
word;Noun;A1;слова
work;Verb Noun;A1;праца
worker;Noun;A1;работнік
working;Adjective;A2;працоўны
world;Noun;A1;свет
worldwide;Adjective Adverb;B1;сусветнай
worried;Adjective;A2;непакоіўся
worry;Verb Noun;A2, B1;неспакой
worse;Adjective, AdVerb Noun;A2,B1, B2;горш
worst;Adjective, AdVerb;A2,B1, B2;найгоршае
worth;Adjective, Noun;B1, B2;кошт
would;modal, Verb;A1;Would
wound;Noun Verb;B2;рана
wow;exclam.;A2;вот это да
wrap;Verv;B2;абкручванне
write;Verb;A1;запіс
writer;Noun;A1;пісьменнік
writing;Noun;A1;пісьменнасць
written;Adjective;B1;напісана
wrong;Adjective, AdVerb Noun;A1, B1, B2;няправільна
yard;Noun;B1;двор
yeah;exclam.;A1;ды
year;Noun;A1;год
yellow;Adjective, Noun;A1;жоўты
yes;exclam.;A1;ды
yesterday;AdVerb Noun;A1;учора
yet;AdVerb conj.;A2, B2;яшчэ
you;proNoun;A1;вы
young;Adjective, Noun;A1, B1;малады
your;det.;A1;ваш
yours;proNoun;A2;ваш
yourself;proNoun;A1;самі
youth;Noun;B1;моладзь
zero;number;A2;нуль
zone;Noun;B2;зона
